name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,1,5,16,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"New York Knicks",20,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,1,3,53,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Orlando Magic",9,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,4,2,03,0,"Cutting Layup Shot","2PT Field Goal",2,"Charlotte Hornets",25,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-03,2016,6472,1610612738,400899736,1,2,44,1,"Cutting Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-27,-5,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-27,2016,6472,1610612738,400900291,2,4,46,0,"Cutting Layup Shot","2PT Field Goal",2,"Atlanta Hawks",-22,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,1,4,56,1,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-27,2016,6472,1610612738,400899422,2,1,14,1,"Cutting Layup Shot","2PT Field Goal",2,"Chicago Bulls",-25,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,3,11,28,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",1,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,2,5,38,0,"Cutting Layup Shot","2PT Field Goal",2,"Detroit Pistons",-24,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-28,2016,6472,1610612738,400900127,2,1,30,1,"Driving Bank Hook Shot","2PT Field Goal",7,"Milwaukee Bucks",-79,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-24,2016,6472,1610612738,400900097,1,3,26,1,"Driving Bank shot","2PT Field Goal",7,"Washington Wizards",-68,21,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-25,2016,6472,1610612738,400899675,4,1,32,1,"Driving Bank shot","2PT Field Goal",7,"San Antonio Spurs",-74,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-23,2016,6472,1610612738,400899667,2,6,51,1,"Driving Bank shot","2PT Field Goal",6,"Brooklyn Nets",1,61,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-25,2016,6472,1610612738,400899675,2,4,51,0,"Driving Bank shot","2PT Field Goal",7,"San Antonio Spurs",-65,26,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,2,3,12,1,"Driving Bank shot","2PT Field Goal",7,"Detroit Pistons",-76,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,4,7,17,1,"Driving Bank shot","2PT Field Goal",6,"Oklahoma City Thunder",61,21,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,2,1,25,0,"Driving Bank shot","2PT Field Goal",11,"Indiana Pacers",109,31,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,4,1,52,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-16,2016,6472,1610612738,400900039,4,1,17,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-11,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,3,4,40,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Miami Heat",-17,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,3,10,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",20,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,1,5,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Miami Heat",-16,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-15,2016,6472,1610612738,400900401,2,6,05,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-07,2016,6472,1610612738,400899974,4,10,05,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",0,-5,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-07,2016,6472,1610612738,400899974,3,10,16,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-27,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-15,2016,6472,1610612738,400900242,4,4,36,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-14,21,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-06,2016,6472,1610612738,400899967,4,1,07,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-17,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-18,2016,6472,1610612738,400900051,2,3,55,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-11,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-15,2016,6472,1610612738,400900242,3,11,38,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-12,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,4,8,17,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-9,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,1,5,25,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-6,-6,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-09,2016,6472,1610612738,400900203,3,5,52,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-06,2016,6472,1610612738,400899967,2,6,37,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-20,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-01,2016,6472,1610612738,400899432,2,3,20,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-16,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,4,0,22,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-06,2016,6472,1610612738,400899541,2,6,16,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-21,2016,6472,1610612738,400900071,4,1,02,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-25,-6,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-07,2016,6472,1610612738,400899974,4,5,17,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-4,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,2,6,00,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Charlotte Hornets",22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-18,2016,6472,1610612738,400900051,2,1,28,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"New York Knicks",-4,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-25,2016,6472,1610612738,400899675,4,3,37,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-03,2016,6472,1610612738,400900156,3,7,10,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-25,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-06,2016,6472,1610612738,400900340,3,11,23,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",1,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-30,2016,6472,1610612738,400899936,2,5,23,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",-20,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-25,2016,6472,1610612738,400899675,4,5,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",12,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-24,2016,6472,1610612738,400900471,2,2,16,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Phoenix Suns",-20,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-15,2016,6472,1610612738,400900401,3,3,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-7,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-26,2016,6472,1610612738,400899380,4,0,55,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-24,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-02,2016,6472,1610612738,400899447,3,11,17,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Sacramento Kings",22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-18,2016,6472,1610612738,400899852,1,8,05,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Miami Heat",-16,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-20,2016,6472,1610612738,400900442,4,5,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Washington Wizards",6,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-10-26,2016,6472,1610612738,400899380,2,0,52,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Brooklyn Nets",15,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-30,2016,6472,1610612738,400899936,4,1,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",-20,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,3,9,39,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Detroit Pistons",-27,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,2,5,08,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-19,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-30,2016,6472,1610612738,400899936,1,7,22,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",-20,-6,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-03,2016,6472,1610612738,400900156,2,0,03,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-25,2016,6472,1610612738,400900102,4,0,56,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",-14,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,4,1,07,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-7,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,4,5,03,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Toronto Raptors",-4,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,3,2,48,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-16,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-09,2016,6472,1610612738,400900203,1,6,26,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-16,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,2,0,08,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-16,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,1,9,15,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-6,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,3,8,05,1,"Driving Finger Roll Layup Shot","2PT Field Goal",4,"Charlotte Hornets",-42,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,3,6,25,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Charlotte Hornets",-30,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,4,5,52,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-7,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,2,7,30,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-19,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-15,2016,6472,1610612738,400900242,4,5,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-01,2016,6472,1610612738,400899391,1,9,35,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Toronto Raptors",-22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-03,2016,6472,1610612738,400900156,4,1,31,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Los Angeles Lakers",-32,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-27,2016,6472,1610612738,400899914,2,6,59,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-12,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,3,2,18,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Indiana Pacers",-6,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-03,2016,6472,1610612738,400900156,4,10,36,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-24,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-03,2016,6472,1610612738,400899518,3,5,45,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",2,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-16,2016,6472,1610612738,400899611,1,7,50,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-22,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-15,2016,6472,1610612738,400900401,3,7,58,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-17,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-03,2016,6472,1610612738,400900156,2,0,56,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,1,3,13,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-1,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-02,2016,6472,1610612738,400899447,2,2,00,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-02,2016,6472,1610612738,400899511,4,4,46,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Chicago Bulls",-29,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-12,2016,6472,1610612738,400900380,3,11,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",0,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-25,2016,6472,1610612738,400900102,1,1,54,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",9,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,2,0,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Miami Heat",-6,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-11,2016,6472,1610612738,400900220,2,2,41,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Utah Jazz",-12,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,4,2,00,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Orlando Magic",-27,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-02,2016,6472,1610612738,400899447,4,5,59,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",-4,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,1,7,53,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-25,2016,6472,1610612738,400900102,4,10,12,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,3,7,46,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Detroit Pistons",20,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-22,2016,6472,1610612738,400900455,4,4,40,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-4,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,4,9,56,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-19,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,3,2,17,0,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"New York Knicks",2,33,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-02,2016,6472,1610612738,400899447,4,6,33,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",-14,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,4,4,10,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",15,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,1,5,33,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Detroit Pistons",-14,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-18,2016,6472,1610612738,400899629,3,11,33,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Golden State Warriors",15,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-22,2016,6472,1610612738,400900455,2,2,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-16,2016,6472,1610612738,400899833,2,3,17,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-1,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,4,8,31,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-11,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-06,2016,6472,1610612738,400899541,3,10,30,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Denver Nuggets",-12,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-15,2016,6472,1610612738,400900401,2,1,50,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-16,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-20,2016,6472,1610612738,400900442,3,9,56,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Washington Wizards",-16,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,3,6,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Detroit Pistons",14,11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-22,2016,6472,1610612738,400899882,4,3,15,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,3,2,24,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Detroit Pistons",-24,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-15,2016,6472,1610612738,400900401,4,4,12,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-20,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-09,2016,6472,1610612738,400900203,2,0,58,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-27,2016,6472,1610612738,400900291,1,4,26,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Atlanta Hawks",-25,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-03,2016,6472,1610612738,400899423,3,3,27,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Utah Jazz",-12,-1,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-30,2016,6472,1610612738,0,1,5,22,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Detroit Pistons",-29,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-23,2016,6472,1610612738,400899887,4,11,33,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-17,18,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-30,2016,6472,1610612738,400899936,3,10,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Miami Heat",-11,7,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-27,2016,6472,1610612738,400900291,2,6,18,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Atlanta Hawks",-22,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-27,2016,6472,1610612738,400900291,2,0,19,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-4,0,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-25,2016,6472,1610612738,400899675,1,8,52,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-11,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-30,2016,6472,1610612738,400899717,1,6,19,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Detroit Pistons",-1,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,4,4,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Miami Heat",-2,-11,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-06,2016,6472,1610612738,400899541,3,0,01,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",-19,13,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-26,2016,6472,1610612738,400900488,3,8,34,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Miami Heat",1,3,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-03,2016,6472,1610612738,400899423,3,0,02,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Utah Jazz",25,16,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-29,2016,6472,1610612738,400900508,2,6,22,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",25,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-03-31,2016,6472,1610612738,400900524,4,8,27,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-16,2,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-05,2016,6472,1610612738,400900171,3,8,18,0,"Driving Floating Bank Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",-64,31,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-02-13,2016,6472,1610612738,400900231,4,8,24,0,"Driving Floating Bank Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-89,43,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-20,2016,6472,1610612738,400899866,4,6,15,0,"Driving Floating Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",-47,28,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-16,2016,6472,1610612738,400900039,1,2,54,0,"Driving Floating Jump Shot","2PT Field Goal",5,"Charlotte Hornets",38,36,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-12-02,2016,6472,1610612738,400899447,1,6,50,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Sacramento Kings",-58,56,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-11-11,2016,6472,1610612738,400899575,3,7,00,0,"Driving Floating Jump Shot","2PT Field Goal",6,"New York Knicks",63,21,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-01-25,2016,6472,1610612738,400900102,1,8,54,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Houston Rockets",-4,70,0,0.00,,0.00,0.00
